Kommune,Jahr,Name der Beteiligung,Ausschuss,Thema,Beschlussempfehlung,Begründung,Änderungen,Antragsteller W,Antragsteller M,Antragsteller D,im Ausschuss genehmigt,im Rat genehmigt,AGS,Einwohnerzahl,stärkste Fraktion,Schulform,Bundesland,Klassenstufe,urban/ländlich,Status in echt,Anmerkungen,Ansprechpartner
Leer,2023,Pimp Your Town!,Bildung,Mehr Bänke in der Schule,"Der Stadtrat möge beschließen, dass die Schule mehr und bessere Sitztmöglichkeiten bekommt, wie z.B. neue Bänke.","Die Schüler brauchen mehr Sitzgelegenheiten, damit man sich hinsetzen und sich unterhalten, essen und trinken kann.",,,,,ja,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Tests für Amokläufe und Installation von Lautsprecheranlage,"Der Stadtrat möge beschließen, dass an den Schulen mindestens 1 Mal im Jahr Amoklauftests (für den Notfall) durchgeführt werden. Außerdem soll eine Lautsprecheranlage installiert werden, über die entsprechende Durchsagen gemacht werden können.","Dies ist wichtig, da man immer auf alle Fälle vorbereitet sein muss.",Außerdem soll es Lautsprecher für Warnsignale und Durchsagen geben,,,,ja,ja,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Getränkeautomat,"Der Stadtrat möge beschließen, dass wir in der Möörkenschule einen Getränkeautomat bekommen.","Wir würden gerne einen Gertränkeautomat haben, damit wir auch etwas zu trinken haben, wenn unser Trinken leer ist oder wir unser Trinken vergessen haben.",Der Antrag soll als Wunsch an den Landkreis weitergegeben werden.,,,,ja,ja,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Schulmaterialien alle 2-3Jahre erneuern.,"Der Stadtrat möge beschließen, dass alle 2-3 Jahre die Schulmaterialien erneuert werden.",Kaputte Materialien hindern Kinder am vernünftigen lernen.,"Diese sollen für alle, auf befestigten Boden und mit Möglichkeiten zum Anschließen sein.",,,,ja,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Überdachte Fahrradabstellplätze,"Der Stadtrat möge beschließen, dass vor der Turnhalle überdachte Fahrradabstellplätze gebaut werden. Diese sollen mit einem befestigten Boden ausgestattet sein. Außerdem sollen sie für alle zugänglich sein und es soll ein Möglichkeit geben, diese abzuschließen.",Während der Schulzeit werden die Fahrräder nicht beobachtet und können so geklaut werden. Es entstehen oft Sachschäden an den Fahrrädern und sie kippen immer wieder um. Außerdem würden die Fahrräder wegen der Überdachungnicht nicht mehr nass werden.,Der Antrag soll als Wunsch an den Landkreis weitergegeben werden.,,,,ja,ja,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Eigener Bus für Möörkenschule,"Der Stadtrat möge beschließen, dass ein eigener Bus für die Möörkenschule fährt. Ohne TGG oder UEG einzusammeln.",Weil der Bus immer so voll ist nach der Schule und alles Schüler drin sind und man einfach keinen Platz mehr hat. Das ist sehr nervend.,,,,,ja,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,iPads für alle Schüler/in in den Schulen,"Der Stadtrat möge beschließen, dass es iPads für alle Klassen geben sollte.","iPads ermöglichen es den Schülern, digital unterstützt Aufgaben zu bearbeiten.",,,,,ja,nein,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Größere Tische und Stühle,"Der Stadtrat möge beschließen, dass in der Schule größere Tische und Stühle zur Verfügung gestellt werden.","Wir beantragen das, da die Schüler immer größer werden, aber die Tische und Stühle gleich bleiben. Die Schüler benötigen größere Stühle und Tische.",Die Tische soll man zusätzlich verstellen können,,,,ja,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Überdachte Fahrradständer,"Der Stadtrat möge beschließen, dass überdachte Fahrradständer in der Möörkenschule gebaut werden.",Während der Schulzeit werden die Fahrräder nicht beobachtet und können so geklaut werden. Wegen der Überdachung würden die Fahrräder nicht nass werden. Das finden wir gut.,Zusammengelegt mit TOP Fahrradabstellplätze,,,,,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Taschenrechner und Mappen stellen,"Der Stadtrat möge beschließen, dass die Schule Taschenrechner und Mappen an die Schüler stellt.","Durch die ständig steigenden Materialkosten und des nicht bereit gestellten Taschenrechners sind es für Erziehungsberechtigten steigende Kosten, die die Schule übernehmen soll",Zusammengelegt mit TOP Schulmaterialen alle 2-3 Jahre erneuern,,,,,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Handys in der Schule,"Der Stadtrat möge beschließen, dass die Schüler*innen in der Pause ihre Handys benutzen dürfen.",Da die Schüler*innen in der Pause ihre Handys benutzen wollen.,,,,,nein,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Leer,2023,Pimp Your Town!,Bildung,Größere Straßen bei der Möörkenschule,"Der Stadtrat möge beschließen, dass größere Straßen bei der Möörkenschule gebaut werden.","Weil die Straße einfach zu klein, bzw. zu schmal ist für die Autos und Busse sind. Da ist einfach zu wenig Platz. Es passt einfach nicht.",,,,,nein,,03457013,35662,SPD,,Niedersachsen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Skatepark am Waldstadion erneuern,"Der Kreistag möge beschließen, dass am Waldstadion der Skatepark erneuert werden soll",Da er zu klein ist und ziemlich rutschig ist und auch nicht mehr so schön ist.,,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Ein Kunstrasenplatz in Horn,"Der Kreistag möge beschließen, dass in Horn-Bad Meinberg ein Fußballplatz gebaut wird aus Kunstrasen",Weil Kunstrasen sicherer ist und man besseren Grip hat.,,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Ein Basketballplatz in Leopaltstal,"Der Kreistag möge beschließen, dass es einen Basketballplatz in Horn-Bad Meinberg geben sollte.","Wenn es einen Basketballplatz geben würde, würden die Außenaktivitäten steigen, man kann Freundschaften schließen und sich dort treffen. Die Motivation zum Rausgehen würde steigen. Zudem fehlt es an Orten, an denen man angemessen Basketball spielen kann.",,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Mehr iPad Förderung,"Der Kreistag möge beschließen, dass es mehr iPads an Schulen geben sollte","Nicht alle Schüler können sich ein iPad/Tablet leisten, weswegen Schulen bezuschusst werden sollten. Das Arbeiten am Tablet vereinfacht den Unterricht, entlastet den Schulrucksack und lehrt den Umgang mit digitalen Medien.",Tablets sollen anstatt vom Markennamen IPads im Antrag stehen,,,,ja,ja,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Erneuerung Waldstadion,"Der Kreistag möge beschließen, dass das Waldstadion erneuert werden soll, beziehungsweise neuer Rasen, neue Tribünen, neue Lichter, oberer und unterer Platz und neue Tore gebaut werden soll.",Da das Waldstadion Löcher im Rasen hat und sehr rutschig ist wegen Schlamm und es einfach nicht mehr schön aussieht,,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Neue Sportplätze,"Der Kreistag möge beschließen, dass neue Sportplätze gebaut werden, damit alle öffentlich Sport machen können, also diese nutzen können.","Denn viele Sportplätze sind privat oder voller Menschen. Viele Sportplätze sind alt oder nur für Fußball, es sollte mehr Sportplätze für viele Sportarten geben.Sportplätze sollen viele beschäftigen und fit halten.",,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Mehr spätere Busse,"Der Kreistag möge beschließen, dass in der Nacht noch Busse fahren","Wenn man mal in der Nacht noch nach Hause möchte, sollten noch Busse fahren, damit man auch noch in der Nacht nach Hause kommt. Außerdem ist es sicherer insbesondere für junge Mädchen und Frauen.","Zu Stoßzeiten (Arbeitsbeginn, Feierabend, Schulbeginn, etc.) sollen mehrere Busse fahren. Es soll zusätzlich eine Abendzulage für Busfahrer geben.",,,,ja,ja,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Keine IPads in der Schule,"Der Kreistag möge beschließen , dass es keine IPads mehr in der Schule geben sollte.","Die iPads lenken vom Unterricht ab und es ist sehr teuer, falls es kaputt geht. Dazu kommt, dass man ohne Internet kaum etwas machen kann.",,,,,zurückgezogen,,05766040,348391,CDU,Grundschule,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Glasfaserausbau in Dörfern,"Der Kreistag möge beschließen, dass der Glasfaserausbau in Dörfern gefördert wird.","In Dörfern gibt es häufig nur sehr schlechtes Internet, weshalb mehr in den Ausbau des Glasfasernetzes investiert werden sollte. Zudem ist durch eine schlechte Internetverbindung das digitale Lernen zuhause kaum möglich.",,,,,ja,ja,05766040,348391,CDU,Gesamtschule,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Erste Hilfe Kurse in Schulen,"Der Kreistag möge beschließen, dass Erste Hilfe Kurse in Schulen eingeführt werden.","Damit Schüler lernen, wie man jemandem das Leben rettet. Es ist notwendiges Wissen für das spätere Leben z.B. für den Führerschein.",,,,,ja,,05766040,348391,CDU,Hauptschule,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Glasfaserkabel in Lippe,"Der Kreisrat möge beschließen, dass in ganz Lippe Glasfaser ausgelegt wird. Dies soll nacheinander pro Dorf/Stadt geschehen.","Für Personen die auf dem Land wohnen, denn diese haben meist schlechtes Internet. Dies merkte man besonders im Homeschooling.",,,,,ja,,05766040,348391,CDU,Realschule,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Im Winter drinnen bleiben,"Der Kreistag möge beschließen, dass die Schulen erlauben, in den Pausen drinnen zu bleiben. Dies soll gerade im Winter passieren.","Wir stellen diesen Antrag, weil es für die Schüler im Winter viel zu kalt draußen ist. Diese sind dann sehr anfällig für Erkältungen und Krankheiten. Somit verpassen sie den Unterricht und müssen Lerninhalte nachholen.",,,,,ja,,05766040,348391,CDU,Gymnasium,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Moderne Sportplätze,"Der Kreistag möge beschließen, dass es viel mehr Basketballkörbe und 2 Fußballtore geben soll. Alles soll einen modernen Eindruck machen und eine gute Qualität haben.","Mit mehr Sportplätzen, welche modern und neu sind, macht Sport mehr Spaß. Dies führt zu einem sportlichen und gesunden Lippe.",,,,,ja,,05766040,348391,CDU,Förderschule,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Nachhilfekurse im Thema Digitalisierung,"Der Kreistag möge beschließen, dass es in Deutschland Nachhilfekurse zum Thema Digitalisierung gibt. Diese sollen allen Personen angeboten werden, die einen brauchen, egal in welchen Alter man ist.","Alte Personen müssen an die Digitalisierung herangeführt werden. Junge Kinder müssen lernen, mit solchen Geräten umzugehen. So hat niemand ein Problem mehr neue Geräte zu verstehen.",,,,,nein,,05766040,348391,CDU,Berufsbildende Schule,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Mehrere Sportplätze,"Der Kreistag möge beschließen, dass alte Sportanlagen modernisiert und neue gebaut werden. Wir wollen insbesondere die Sportanlage und den Skatepark am Waldstadion erneuern. Zudem wollen wir einen Basketballplatz und einen Kunstrasenplatz in Leopoldstal.","Die Sportanlage am Waldstadion ist in die Jahre gekommen und nicht mehr nutzbar. Im Rasen sind viele Löcher, weswegen die Verletzungsgefahr sehr hoch ist. Durch eine Erneuerung der Sportplätze werden Jugendliche motiviert, mehr Zeit an der frischen Luft zu verbringen und Freundschaften zu schließen.Durch diesen Antrag entfallen die Antragspunkte Top 1, 2, 3, 5, 6 und 13 der Tagesordnung vom 08.12.2022 des Ausschusses für Bildung, Digitalisierung und Sport.",,,,,ja,ja,05766040,348391,CDU,KiTa,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Bildung, Digitalisierung, Sport",Modernere Klassenräume für Schulen in Lippe,"Der Kreistag möge beschließen, dass die Klassenzimmer aller Schulen in ganz Lippe modernisiert werden. Konkret bedeutet das, dass kaputte Stühle und Tische ersetzt werden","Wir Schüler merken oft, dass die Tische und Stühle beschädigt sind. Die Arbeit wird dadurch erschwert. Auch sehen Schulen viel schöner aus, wenn alles repariert und modern aussieht.",,,,,ja,,05766040,348391,CDU,nachholend,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Obdachlose,"Der Kreistag möge beschließen, dass eine Tafel gebaut werden soll und esgratis Essen für die Obdachlose geben soll und eine Unterkunft gebaut werden soll für die Obdachlosen.","Weil es sehr viele Obdachlose zur Zeit gibt, die sehr krank und verletzt sind und die Leute kümmern sich nicht mehr um die.","Obdachlose sollen einen Ausweis erhalten, der sie als unterstützungsbedürftig ausweist.",,,,ja,ja,05766040,348391,CDU,sonstiges,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Politik soll mehr soziale Organisationen unterstützen,"Der Kreistag möge beschließen, mehr soziale Organisationen zu unterstützen. Der Kreis Lippe soll weltweit in dem Bereich Medizin, Essen, Wasser, Schulen & Krankenhäuser arme Länder und Städte unterstützen soll, die das benötigen. Zum Beispiel durch eine Spende an UNICEF. Es soll geprüft werden, dass diese tatsächlich auf Unterstützung angewiesen sind.","Hierdurch werden Menschenrechte unterstützt und dabei geholfen diese durchzusetzen. Jeder hat ein Recht auf Nahrung, Bildung und Medizinische Versorgung, weswegen es wichtig ist dazu beizutragen, dass diese durchgesetzt werden.","Der Kreis Lippe möge kleinere Projekte im Kreis fördern, statt weltweit.",,,,zurückgezogen,ja,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Krankenhaus bauen,"Der Kreistag möge beschließen, dass ein Krankenhaus in Horn Bad Meinberg gebaut werden soll.","Es gibt kein Krankenhaus in Horn Bad Meinberg gibt und es dauert recht lange in eine andere Stadt zu fahren. Allerdings kommt es in bei vielen medizinischen Notfällen auf Minuten an, beispielsweise bei einen Herzinfarkt.",,,,,nein,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Flüchtlings-Unterstützung,"Der Kreistag möge beschließen, dass es mehr Flüchtlings-Unterstützung in ganz Lippe gibt","Der Grund für die Flüchtlings-Unterstützung ist, dass man sieht wie die Flüchtlinge sehr schlecht leben und viele soziale Probleme haben. Ich will mit diesem Antrag ermöglichen, dass man mehrere Unterstützungen in ganz Lippe für die Flüchtlinge ermöglicht, damit sie kein schweres Leben haben. Finanzielle Unterstützung haben sie ja wie die ganz kleine Wohnheime wo sie drin wohnen können, aber das soziale Verhältnis muss besser gepflegt werden indem man mehr Interaktion miteinander hat. Sowas wie ein Treff oder Ausflüge wären gut damit die Personen kein falsches Bild von manchen Flüchtlingen haben.",,,,,zurückgezogen,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Bessere Busverbindungen,"Der Kreistag möge beschließen, dass werden das es mehr Busverbindungen gibt.","Das wäre gut, weil man dann mehr Platz hätte im Bus.",,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Größere Flüchtlingsunterkünfte,"Der Kreistag möge beschließen, dass es größere Flüchtlingsunterkünfte geben soll.","Weil es zu kleine und wenige Flüchtlingsunterkünfte gibt, wo nicht alle geflüchteten Personen untergebracht werden können.",,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Medizinische Versorgungen in der Nähe,"Der Kreistag möge beschließen, dass es mehr medizinische Versorgung in der Nähe geben soll.","Nicht alle haben die Möglichkeit, so weit zu fahren, und viele Arztpraxen sind überlastet.",,,,,zurückgezogen,nein,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Workshop zu psychischen Krankheiten,"Der Kreistag möge beschließen, dass es mehr psychiatrische Einrichtungen und einen besseren Umgang mit psychischen Krankheiten gibt.","Die Warteschlangen sind oft viel zu lang, wozu es öfter zu Suiziden oder Verschlimmerung der Krankheiten kommt, vor allem bei Jugendlichen.",,,,,zurückgezogen,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend","Jugendzentrum (Disco,Tanzraum)","Der Kreistag möge beschließen, dass wir ein Jugendzentrum miteinem Disco- sowie Tanzraum bekommen.","Wir stellen den Antrag, weil die Jugendlichen, die tanzen,einen Tanzraum umsonst zur Verfügung brauchen.",,,,,zurückgezogen,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend","Jugendhilfe, Nachhilfe (Günstiger)","Der Kreistag möge beschließen, dass es kostenlose Nachhilfe für Schüler an Schulen gibt, die alle Fächer abdeckt.","Wir stellen den Antrag, weil Familien mit einem geringeren Einkommen die Nachhilfestunden nicht bezahlen können und die Schule dafür Nachhilfestunden kostenlos für die Schüler stellen sollte. Somit haben Kinder aus Familien mit geringerem Einkommen die Chance auf gute Schulbildung.",,,,,ja,,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
Lippe,2022,Pimp Your Town!,"Soziales, Jugend",Kostenloser Kondomautomat,"Der Kreistag möge beschließen, dass ein kostenloser Kondomautomat entstehen soll.","Wir stellen den Antrag, weil es uns wichtig ist, dass Paare, denen es unangenehm ist Kondome zu kaufen sie unauffällig besorgen können, weil die Verhütung sehr wichtig ist. Auch sollten Obdachlose diese benutzen dürfen, da ihnen auch sichere Verhütung zusteht.",,,,,ja,nein,05766040,348391,CDU,,Nordrhein-Westfalen,,ländlich,,,
